Date,TSLA,BND,SPY
2015-10-07 00:00:00-04:00,15.46399974822998,61.95503616333008,168.97132873535156
2015-10-08 00:00:00-04:00,15.114666938781738,61.8566780090332,170.49661254882812
2015-10-09 00:00:00-04:00,14.712667465209961,61.84912109375,170.5982666015625
2015-10-12 00:00:00-04:00,14.371999740600586,61.95503616333008,170.75930786132812
2015-10-13 00:00:00-04:00,14.616666793823242,61.992835998535156,169.68313598632812
2015-10-14 00:00:00-04:00,14.458666801452637,62.21978759765625,168.86968994140625
2015-10-15 00:00:00-04:00,14.753999710083008,62.098758697509766,171.4626007080078
2015-10-16 00:00:00-04:00,15.133999824523926,62.076026916503906,172.24217224121094
2015-10-19 00:00:00-04:00,15.206666946411133,62.076026916503906,172.326904296875
2015-10-20 00:00:00-04:00,14.20199966430664,61.97775650024414,172.10658264160156
2015-10-21 00:00:00-04:00,14.005999565124512,62.091182708740234,171.0388946533203
2015-10-22 00:00:00-04:00,14.114666938781738,62.197139739990234,173.92840576171875
2015-10-23 00:00:00-04:00,13.939332962036133,62.03825378417969,175.83499145507812
2015-10-26 00:00:00-04:00,14.350666999816895,62.10633850097656,175.40277099609375
2015-10-27 00:00:00-04:00,14.023332595825195,62.121395111083984,175.06385803222656
2015-10-28 00:00:00-04:00,14.197333335876465,61.947486877441406,177.0550994873047
2015-10-29 00:00:00-04:00,14.108667373657227,61.72812271118164,176.95347595214844
2015-10-30 00:00:00-04:00,13.795332908630371,61.86430358886719,176.1908416748047
2015-11-02 00:00:00-05:00,14.252667427062988,61.74223327636719,178.2753448486328
2015-11-03 00:00:00-05:00,13.890000343322754,61.6361198425293,178.79220581054688
2015-11-04 00:00:00-05:00,15.442000389099121,61.67406463623047,178.24998474121094
2015-11-05 00:00:00-05:00,15.451333045959473,61.560340881347656,178.07199096679688
2015-11-06 00:00:00-05:00,15.490667343139648,61.31779861450195,177.9787139892578
2015-11-09 00:00:00-05:00,15.022000312805176,61.26474380493164,176.31796264648438
2015-11-10 00:00:00-05:00,14.433333396911621,61.332950592041016,176.7246551513672
2015-11-11 00:00:00-05:00,14.60533332824707,61.34052276611328,176.02987670898438
2015-11-12 00:00:00-05:00,14.196000099182129,61.34809494018555,173.57244873046875
2015-11-13 00:00:00-05:00,13.812666893005371,61.46178436279297,171.62356567382812
2015-11-16 00:00:00-05:00,14.287332534790039,61.46178436279297,174.2334442138672
2015-11-17 00:00:00-05:00,14.266667366027832,61.53001403808594,174.10630798339844
2015-11-18 00:00:00-05:00,14.73799991607666,61.49967575073242,176.86871337890625
2015-11-19 00:00:00-05:00,14.786666870117188,61.583065032958984,176.71617126464844
2015-11-20 00:00:00-05:00,14.667332649230957,61.56789779663086,177.36016845703125
2015-11-23 00:00:00-05:00,14.516667366027832,61.5906867980957,177.15682983398438
2015-11-24 00:00:00-05:00,14.550000190734863,61.6133918762207,177.3940887451172
2015-11-25 00:00:00-05:00,15.309332847595215,61.62097930908203,177.3686981201172
2015-11-27 00:00:00-05:00,15.440667152404785,61.65131378173828,177.57203674316406
2015-11-30 00:00:00-05:00,15.350666999816895,61.62097930908203,176.83482360839844
2015-12-01 00:00:00-05:00,15.812666893005371,61.854103088378906,178.52105712890625
2015-12-02 00:00:00-05:00,15.465999603271484,61.778175354003906,176.69924926757812
2015-12-03 00:00:00-05:00,15.513999938964844,61.299705505371094,174.22500610351562
2015-12-04 00:00:00-05:00,15.358667373657227,61.542747497558594,177.62286376953125
2015-12-07 00:00:00-05:00,15.408666610717773,61.64905548095703,176.54672241210938
2015-12-08 00:00:00-05:00,15.114666938781738,61.66423797607422,175.3603973388672
2015-12-09 00:00:00-05:00,14.968000411987305,61.64145278930664,173.99618530273438
2015-12-10 00:00:00-05:00,15.137999534606934,61.63389205932617,174.4452667236328
2015-12-11 00:00:00-05:00,14.468000411987305,61.80101776123047,171.0643310546875
2015-12-14 00:00:00-05:00,14.571999549865723,61.51237869262695,171.9286346435547
2015-12-15 00:00:00-05:00,14.739333152770996,61.444000244140625,173.73348999023438
2015-12-16 00:00:00-05:00,15.633999824523926,61.37562561035156,176.27552795410156
2015-12-17 00:00:00-05:00,15.559332847595215,61.50474166870117,173.5894317626953
2015-12-18 00:00:00-05:00,15.36400032043457,61.64145278930664,170.4969482421875
2015-12-21 00:00:00-05:00,15.503999710083008,61.57315444946289,171.9033660888672
2015-12-22 00:00:00-05:00,15.329999923706055,61.489585876464844,173.46328735351562
2015-12-23 00:00:00-05:00,15.313332557678223,61.49720764160156,175.6114044189453
2015-12-24 00:00:00-05:00,15.371333122253418,61.542869567871094,175.3214874267578
2015-12-28 00:00:00-05:00,15.263333320617676,61.542869567871094,174.9208984375
2015-12-29 00:00:00-05:00,15.812666893005371,61.352481842041016,176.78765869140625
2015-12-30 00:00:00-05:00,15.87266731262207,61.39055633544922,175.53465270996094
2015-12-31 00:00:00-05:00,16.000667572021484,61.512413024902344,173.77867126464844
2016-01-04 00:00:00-05:00,14.894000053405762,61.48197937011719,171.3493194580078
2016-01-05 00:00:00-05:00,14.895333290100098,61.55815124511719,171.63917541503906
2016-01-06 00:00:00-05:00,14.602666854858398,61.832340240478516,169.4740447998047
2016-01-07 00:00:00-05:00,14.376667022705078,61.83992385864258,165.4081573486328
2016-01-08 00:00:00-05:00,14.066666603088379,61.91614532470703,163.592529296875
2016-01-11 00:00:00-05:00,13.856666564941406,61.65715026855469,163.75445556640625
2016-01-12 00:00:00-05:00,13.998000144958496,61.81706237792969,165.07569885253906
2016-01-13 00:00:00-05:00,13.354000091552734,61.96942901611328,160.95858764648438
2016-01-14 00:00:00-05:00,13.745332717895508,61.89329528808594,163.6010284423828
2016-01-15 00:00:00-05:00,13.666000366210938,61.99993133544922,160.08914184570312
2016-01-19 00:00:00-05:00,13.64799976348877,61.923709869384766,160.30224609375
2016-01-20 00:00:00-05:00,13.24666690826416,61.99229049682617,158.2480010986328
2016-01-21 00:00:00-05:00,13.33133316040039,61.95418930053711,159.13450622558594
2016-01-22 00:00:00-05:00,13.50333309173584,61.93135070800781,162.399169921875
2016-01-25 00:00:00-05:00,13.092000007629395,61.93135070800781,159.9442596435547
2016-01-26 00:00:00-05:00,12.904000282287598,62.02272033691406,162.12643432617188
2016-01-27 00:00:00-05:00,12.538000106811523,62.02272033691406,160.3619384765625
2016-01-28 00:00:00-05:00,12.646666526794434,62.06842803955078,161.197265625
2016-01-29 00:00:00-05:00,12.74666690826416,62.25121307373047,165.12684631347656
2016-02-01 00:00:00-05:00,13.129332542419434,62.12453842163086,165.06715393066406
2016-02-02 00:00:00-05:00,12.185333251953125,62.3382682800293,162.09230041503906
2016-02-03 00:00:00-05:00,11.565333366394043,62.384037017822266,163.06402587890625
2016-02-04 00:00:00-05:00,11.688667297363281,62.42987060546875,163.31976318359375
2016-02-05 00:00:00-05:00,10.84000015258789,62.368778228759766,160.20846557617188
2016-02-08 00:00:00-05:00,9.866000175476074,62.63596725463867,158.05189514160156
2016-02-09 00:00:00-05:00,9.883333206176758,62.62831115722656,158.06040954589844
2016-02-10 00:00:00-05:00,9.57800006866455,62.7580680847168,157.92405700683594
2016-02-11 00:00:00-05:00,10.031332969665527,62.79624557495117,155.86978149414062
2016-02-12 00:00:00-05:00,10.06933307647705,62.590145111083984,159.08335876464844
2016-02-16 00:00:00-05:00,10.344667434692383,62.498531341552734,161.7683868408203
2016-02-17 00:00:00-05:00,11.245332717895508,62.48330307006836,164.41079711914062
2016-02-18 00:00:00-05:00,11.118000030517578,62.6970329284668,163.73741149902344
2016-02-19 00:00:00-05:00,11.10533332824707,62.613059997558594,163.66070556640625
2016-02-22 00:00:00-05:00,11.849332809448242,62.62831115722656,166.03038024902344
2016-02-23 00:00:00-05:00,11.814000129699707,62.66645050048828,163.93353271484375
2016-02-24 00:00:00-05:00,11.933333396911621,62.71229553222656,164.68359375
2016-02-25 00:00:00-05:00,12.495332717895508,62.803863525390625,166.67819213867188
2016-02-26 00:00:00-05:00,12.689332962036133,62.7427864074707,166.2946014404297
2016-02-29 00:00:00-05:00,12.795332908630371,62.781009674072266,164.9904327392578
2016-03-01 00:00:00-05:00,12.423333168029785,62.57065963745117,168.86888122558594
2016-03-02 00:00:00-05:00,12.555999755859375,62.532405853271484,169.62747192382812
2016-03-03 00:00:00-05:00,13.049332618713379,62.5629768371582,170.2923583984375
2016-03-04 00:00:00-05:00,13.402667045593262,62.532405853271484,170.846435546875
2016-03-07 00:00:00-05:00,13.685999870300293,62.517066955566406,170.98280334472656
2016-03-08 00:00:00-05:00,13.506667137145996,62.7236442565918,169.11602783203125
2016-03-09 00:00:00-05:00,13.914667129516602,62.61655044555664,169.951416015625
2016-03-10 00:00:00-05:00,13.678667068481445,62.5859375,170.08778381347656
2016-03-11 00:00:00-05:00,13.833333015441895,62.501792907714844,172.83250427246094
2016-03-14 00:00:00-04:00,14.34333324432373,62.639461517333984,172.61090087890625
2016-03-15 00:00:00-04:00,14.555999755859375,62.578304290771484,172.32962036132812
2016-03-16 00:00:00-04:00,14.795332908630371,62.82304382324219,173.32688903808594
2016-03-17 00:00:00-04:00,15.092000007629395,62.9607048034668,174.426513671875
2016-03-18 00:00:00-04:00,15.515999794006348,63.01420593261719,175.1119384765625
2016-03-21 00:00:00-04:00,15.887999534606934,62.89955520629883,175.36038208007812
2016-03-22 00:00:00-04:00,15.616000175476074,62.88420867919922,175.26614379882812
2016-03-23 00:00:00-04:00,14.838666915893555,63.0218505859375,174.10952758789062
2016-03-24 00:00:00-04:00,15.183333396911621,62.94539260864258,174.03236389160156
2016-03-28 00:00:00-04:00,15.350666999816895,62.97595977783203,174.13522338867188
2016-03-29 00:00:00-04:00,15.342000007629395,63.23605728149414,175.74595642089844
2016-03-30 00:00:00-04:00,15.12600040435791,63.2131233215332,176.5171356201172
2016-03-31 00:00:00-04:00,15.317999839782715,63.335506439208984,176.0886993408203
2016-04-01 00:00:00-04:00,15.839332580566406,63.4067497253418,177.28819274902344
2016-04-04 00:00:00-04:00,16.465999603271484,63.4067497253418,176.71412658691406
2016-04-05 00:00:00-04:00,17.031333923339844,63.52168655395508,174.9491729736328
2016-04-06 00:00:00-04:00,17.69466781616211,63.491004943847656,176.85977172851562
2016-04-07 00:00:00-04:00,17.14666748046875,63.697998046875,174.74354553222656
2016-04-08 00:00:00-04:00,16.67133331298828,63.644317626953125,175.21478271484375
2016-04-11 00:00:00-04:00,16.661333084106445,63.63669204711914,174.803466796875
2016-04-12 00:00:00-04:00,16.521333694458008,63.53703689575195,176.43141174316406
2016-04-13 00:00:00-04:00,16.968666076660156,63.57535934448242,178.2135467529297
2016-04-14 00:00:00-04:00,16.790666580200195,63.52168655395508,178.2221221923828
2016-04-15 00:00:00-04:00,16.96733283996582,63.667354583740234,178.0250701904297
2016-04-18 00:00:00-04:00,16.92533302307129,63.644317626953125,179.27601623535156
2016-04-19 00:00:00-04:00,16.4913330078125,63.68267059326172,179.84144592285156
2016-04-20 00:00:00-04:00,16.6646671295166,63.50639724731445,180.0128173828125
2016-04-21 00:00:00-04:00,16.55266761779785,63.42975616455078,179.04469299316406
2016-04-22 00:00:00-04:00,16.916667938232422,63.4067497253418,179.04469299316406
2016-04-25 00:00:00-04:00,16.788000106811523,63.330108642578125,178.73619079589844
2016-04-26 00:00:00-04:00,16.916000366210938,63.23815155029297,179.00177001953125
2016-04-27 00:00:00-04:00,16.764667510986328,63.42975616455078,179.37025451660156
2016-04-28 00:00:00-04:00,16.513999938964844,63.54469680786133,177.7423095703125
2016-04-29 00:00:00-04:00,16.05066680908203,63.59072494506836,176.7826385498047
2016-05-02 00:00:00-04:00,16.1200008392334,63.478485107421875,178.1878662109375
2016-05-03 00:00:00-04:00,15.48799991607666,63.65518569946289,176.63705444335938
2016-05-04 00:00:00-04:00,14.837332725524902,63.678245544433594,175.6517333984375
2016-05-05 00:00:00-04:00,14.10200023651123,63.793434143066406,175.6174774169922
2016-05-06 00:00:00-04:00,14.328666687011719,63.76274490356445,176.26007080078125
2016-05-09 00:00:00-04:00,13.928000450134277,63.80879592895508,176.40567016601562
2016-05-10 00:00:00-04:00,13.912667274475098,63.80879592895508,178.59909057617188
2016-05-11 00:00:00-04:00,13.93066692352295,63.82416534423828,176.9283447265625
2016-05-12 00:00:00-04:00,13.8186674118042,63.83184814453125,176.97976684570312
2016-05-13 00:00:00-04:00,13.840666770935059,63.900936126708984,175.4375
2016-05-16 00:00:00-04:00,13.88599967956543,63.76274490356445,177.16818237304688
2016-05-17 00:00:00-04:00,13.644000053405762,63.7166633605957,175.5146484375
2016-05-18 00:00:00-04:00,14.07800006866455,63.41713333129883,175.5660400390625
2016-05-19 00:00:00-04:00,14.347332954406738,63.48621368408203,174.9576873779297
2016-05-20 00:00:00-04:00,14.685333251953125,63.48621368408203,176.06301879882812
2016-05-23 00:00:00-04:00,14.414667129516602,63.50164031982422,175.8230743408203
2016-05-24 00:00:00-04:00,14.52733325958252,63.47089385986328,178.1021270751953
2016-05-25 00:00:00-04:00,14.638667106628418,63.447853088378906,179.31016540527344
2016-05-26 00:00:00-04:00,15.008000373840332,63.55538558959961,179.36167907714844
2016-05-27 00:00:00-04:00,14.869333267211914,63.53232192993164,180.1327667236328
2016-05-31 00:00:00-04:00,14.881999969482422,63.58609390258789,179.79006958007812
2016-06-01 00:00:00-04:00,14.637332916259766,63.608367919921875,180.1584930419922
2016-06-02 00:00:00-04:00,14.597332954406738,63.73152160644531,180.70684814453125
2016-06-03 00:00:00-04:00,14.599332809448242,64.13168334960938,180.1670379638672
2016-06-06 00:00:00-04:00,14.711999893188477,64.03164672851562,181.0838165283203
2016-06-07 00:00:00-04:00,15.489333152770996,64.03932189941406,181.36654663085938
2016-06-08 00:00:00-04:00,15.701333045959473,64.11626434326172,181.95773315429688
2016-06-09 00:00:00-04:00,15.290666580200195,64.17782592773438,181.709228515625
2016-06-10 00:00:00-04:00,14.586000442504883,64.23943328857422,179.9871063232422
2016-06-13 00:00:00-04:00,14.524666786193848,64.25477600097656,178.59909057617188
2016-06-14 00:00:00-04:00,14.330666542053223,64.24706268310547,178.24777221679688
2016-06-15 00:00:00-04:00,14.513333320617676,64.39331817626953,177.9993438720703
2016-06-16 00:00:00-04:00,14.528667449951172,64.46253967285156,178.53053283691406
2016-06-17 00:00:00-04:00,14.364666938781738,64.3702163696289,177.8656463623047
2016-06-20 00:00:00-04:00,14.646666526794434,64.22402954101562,179.0111541748047
2016-06-21 00:00:00-04:00,14.640666961669922,64.13938903808594,179.51930236816406
2016-06-22 00:00:00-04:00,13.11066722869873,64.16240692138672,179.22645568847656
2016-06-23 00:00:00-04:00,13.09333324432373,64.04703521728516,181.5604705810547
2016-06-24 00:00:00-04:00,12.876667022705078,64.40868377685547,175.04083251953125
2016-06-27 00:00:00-04:00,13.236666679382324,64.73182678222656,171.9058074951172
2016-06-28 00:00:00-04:00,13.452667236328125,64.80885314941406,175.00628662109375
2016-06-29 00:00:00-04:00,14.012666702270508,64.7857894897461,177.9862060546875
2016-06-30 00:00:00-04:00,14.152000427246094,64.87039947509766,180.41497802734375
2016-07-01 00:00:00-04:00,14.433333396911621,65.05079650878906,180.7938995361328
2016-07-05 00:00:00-04:00,14.26533317565918,65.27438354492188,179.49342346191406
2016-07-06 00:00:00-04:00,14.295999526977539,65.39008331298828,180.5700225830078
2016-07-07 00:00:00-04:00,14.395999908447266,65.28216552734375,180.4580535888672
2016-07-08 00:00:00-04:00,14.45199966430664,65.45172882080078,183.14512634277344
2016-07-11 00:00:00-04:00,14.985333442687988,65.25898742675781,183.79103088378906
2016-07-12 00:00:00-04:00,14.976667404174805,64.9968490600586,185.1260223388672
2016-07-13 00:00:00-04:00,14.835332870483398,65.11251831054688,185.10018920898438
2016-07-14 00:00:00-04:00,14.768667221069336,65.01229858398438,186.13368225097656
2016-07-15 00:00:00-04:00,14.69333267211914,64.80409240722656,185.8839569091797
2016-07-18 00:00:00-04:00,15.083333015441895,64.82721710205078,186.38348388671875
2016-07-19 00:00:00-04:00,15.017333030700684,64.927490234375,186.19400024414062
2016-07-20 00:00:00-04:00,15.223999977111816,64.8580093383789,186.96913146972656
2016-07-21 00:00:00-04:00,14.699999809265137,64.9351806640625,186.26284790039062
2016-07-22 00:00:00-04:00,14.817999839782715,64.94287109375,187.09832763671875
2016-07-25 00:00:00-04:00,15.333999633789062,64.90434265136719,186.5901641845703
2016-07-26 00:00:00-04:00,15.300666809082031,64.8966293334961,186.67625427246094
2016-07-27 00:00:00-04:00,15.232666969299316,65.08939361572266,186.47821044921875
2016-07-28 00:00:00-04:00,15.37399959564209,65.05079650878906,186.6935577392578
2016-07-29 00:00:00-04:00,15.652667045593262,65.25898742675781,186.99490356445312
2016-08-01 00:00:00-04:00,15.333999633789062,65.05428314208984,186.8398895263672
2016-08-02 00:00:00-04:00,15.146666526794434,64.99250030517578,185.64280700683594
2016-08-03 00:00:00-04:00,15.052666664123535,64.99250030517578,186.1853790283203
2016-08-04 00:00:00-04:00,15.37399959564209,65.10838317871094,186.38348388671875
2016-08-05 00:00:00-04:00,15.335332870483398,64.89203643798828,187.90782165527344
2016-08-08 00:00:00-04:00,15.077333450317383,64.8998031616211,187.79595947265625
2016-08-09 00:00:00-04:00,15.272000312805176,65.085205078125,187.90782165527344
2016-08-10 00:00:00-04:00,15.043333053588867,65.17015075683594,187.4428253173828
2016-08-11 00:00:00-04:00,14.994000434875488,65.00016784667969,188.3126220703125
2016-08-12 00:00:00-04:00,15.040666580200195,65.1469955444336,188.1490020751953
2016-08-15 00:00:00-04:00,15.03933334350586,65.0388412475586,188.69158935546875
2016-08-16 00:00:00-04:00,14.907333374023438,65.0079345703125,187.71835327148438
2016-08-17 00:00:00-04:00,14.88266658782959,65.10838317871094,188.07147216796875
2016-08-18 00:00:00-04:00,14.900667190551758,65.17784881591797,188.4934844970703
2016-08-19 00:00:00-04:00,15.0,65.04654693603516,188.21788024902344
2016-08-22 00:00:00-04:00,14.862000465393066,65.13929748535156,188.20928955078125
2016-08-23 00:00:00-04:00,14.989333152770996,65.17015075683594,188.58827209472656
2016-08-24 00:00:00-04:00,14.841333389282227,65.16246032714844,187.62362670898438
2016-08-25 00:00:00-04:00,14.730667114257812,65.09291076660156,187.49449157714844
2016-08-26 00:00:00-04:00,14.666000366210938,64.93063354492188,187.141357421875
2016-08-29 00:00:00-04:00,14.346667289733887,65.1546859741211,188.06285095214844
2016-08-30 00:00:00-04:00,14.089332580566406,65.10063171386719,187.7528533935547
2016-08-31 00:00:00-04:00,14.133999824523926,65.05428314208984,187.21888732910156
2016-09-01 00:00:00-04:00,13.38466739654541,65.14405822753906,187.22744750976562
2016-09-02 00:00:00-04:00,13.185333251953125,65.05116271972656,188.07147216796875
2016-09-06 00:00:00-04:00,13.522000312805176,65.24473571777344,188.63998413085938
2016-09-07 00:00:00-04:00,13.447333335876465,65.25242614746094,188.6226806640625
2016-09-08 00:00:00-04:00,13.157333374023438,65.00475311279297,188.1920928955078
2016-09-09 00:00:00-04:00,12.964667320251465,64.71833801269531,183.68772888183594
2016-09-12 00:00:00-04:00,13.220000267028809,64.74158477783203,186.32315063476562
2016-09-13 00:00:00-04:00,13.069999694824219,64.55579376220703,183.6446990966797
2016-09-14 00:00:00-04:00,13.093999862670898,64.64093017578125,183.57574462890625
2016-09-15 00:00:00-04:00,13.361332893371582,64.69515228271484,185.4102325439453
2016-09-16 00:00:00-04:00,13.69333267211914,64.7492904663086,184.69354248046875
2016-09-19 00:00:00-04:00,13.755999565124512,64.702880859375,184.72817993164062
2016-09-20 00:00:00-04:00,13.642666816711426,64.71833801269531,184.73680114746094
2016-09-21 00:00:00-04:00,13.6813325881958,64.90410614013672,186.8142547607422
2016-09-22 00:00:00-04:00,13.76200008392334,65.03572082519531,187.99143981933594
2016-09-23 00:00:00-04:00,13.829999923706055,65.02021789550781,186.96136474609375
2016-09-26 00:00:00-04:00,13.932666778564453,65.1285629272461,185.44659423828125
2016-09-27 00:00:00-04:00,13.720666885375977,65.20598602294922,186.5978240966797
2016-09-28 00:00:00-04:00,13.751333236694336,65.20598602294922,187.52401733398438
2016-09-29 00:00:00-04:00,13.380000114440918,65.2137451171875,185.82745361328125
2016-09-30 00:00:00-04:00,13.60200023651123,65.1285629272461,187.229736328125
2016-10-03 00:00:00-04:00,14.24666690826416,65.05953979492188,186.77960205078125
2016-10-04 00:00:00-04:00,14.093999862670898,64.84244537353516,185.82745361328125
2016-10-05 00:00:00-04:00,13.897333145141602,64.73387145996094,186.6497802734375
2016-10-06 00:00:00-04:00,13.399999618530273,64.71056365966797,186.77960205078125
2016-10-07 00:00:00-04:00,13.107333183288574,64.76481628417969,186.13906860351562
2016-10-10 00:00:00-04:00,13.396666526794434,64.6950912475586,187.10858154296875
2016-10-11 00:00:00-04:00,13.34000015258789,64.59425354003906,184.7454376220703
2016-10-12 00:00:00-04:00,13.434000015258789,64.63302612304688,184.98780822753906
2016-10-13 00:00:00-04:00,13.349332809448242,64.71056365966797,184.3819122314453
2016-10-14 00:00:00-04:00,13.100666999816895,64.57872772216797,184.4770965576172
2016-10-17 00:00:00-04:00,12.93066692352295,64.71833038330078,183.83656311035156
2016-10-18 00:00:00-04:00,13.273332595825195,64.80364227294922,184.98780822753906
2016-10-19 00:00:00-04:00,13.570667266845703,64.85015869140625,185.48118591308594
2016-10-20 00:00:00-04:00,13.273332595825195,64.8113784790039,185.13497924804688
2016-10-21 00:00:00-04:00,13.339332580566406,64.86568450927734,185.22154235839844
2016-10-24 00:00:00-04:00,13.517333030700684,64.77261352539062,186.0092010498047
2016-10-25 00:00:00-04:00,13.489333152770996,64.77261352539062,185.38597106933594
2016-10-26 00:00:00-04:00,13.482666969299316,64.6562728881836,185.01376342773438
2016-10-27 00:00:00-04:00,13.600666999816895,64.4779281616211,184.52040100097656
2016-10-28 00:00:00-04:00,13.33133316040039,64.44689178466797,183.97508239746094
2016-10-31 00:00:00-04:00,13.182000160217285,64.51669311523438,183.9837188720703
2016-11-01 00:00:00-04:00,12.719332695007324,64.49571228027344,182.65072631835938
2016-11-02 00:00:00-04:00,12.534667015075684,64.5578842163086,181.5513916015625
2016-11-03 00:00:00-04:00,12.494667053222656,64.5190200805664,180.72039794921875
